ProbeID	1 Avg_ctrl	1 Avg_treat	1 FoldChange	1 Rank_modT	1 Rank_WAD	1 RP_origPvalue	1 RP_correctedPvalue	1 Rank_RP	1 DEG	ProbeID	Gene Title (Affymetrix)	Entrez Gene	SwissProt	EC	RefSeq Transcript ID	RefSeq Protein ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	NO	ProbeID	V2.2	---	Gene_len(V2.2)	bit	score	Expect	p_value	Number_of matches	HSP_length	Avg_HSP_match(%)	HSP_coverage (%)	Blast_percent_identity		Is TF?	Gene (Poplar V3.0)	Query_length	Subject_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity	homolog AGI to V3 gene (by Phytozome)	symbol (By Phytozome)	Desc ( Phytozome)	NO	ProbeID	AGI (TAIR10)	Description	Functions	Domain	target_len (probe design seq)	At_gene_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity
POPTR_0002s20210.1	19.3597030074097	187.249589088926	9.67213128307076	136	20	0	0	45	DEG	
POPTR_0010s05900.1	75.9924347619751	25.6009522573668	-2.96834406775271	22	238	2e-04	0.0212444444444444	98	DEG	
POPTR_0086s00210.1	89.3408023074055	36.7901411279286	-2.42838976879009	23	292	5e-04	0.0302531645569619	164	DEG	
POPTR_0007s05410.2	128.889674614744	302.606956306863	2.34779827950816	349	125	8e-04	0.0326837606837607	180	DEG	
POPTR_0011s04950.1	30.838075630253	8.95239985360654	-3.44467138806692	1364	765	3e-04	0.0311739130434783	170	DEG	
POPTR_0010s07850.1	134.99687564475	54.9333412564918	-2.45746704199969	423	183	5e-04	0.0351470588235294	204	DEG	
POPTR_0014s15570.2	38.2071958992276	17.2565480930437	-2.21406944733224	2093	686	0.0013	0.0474351145038168	316	DEG	
POPTR_0006s06150.1	137.664108738606	52.616335200938	-2.61637585006399	2413	89	1e-04	0.0239	119	DEG	
POPTR_0011s14830.1	97.830806846936	46.1254569934539	-2.12097208838104	567	352	0.0012	0.0455238095238095	296	DEG	
POPTR_0016s08960.1	136.337258506827	270.112625816995	1.98120916303645	3513	130	0.0014	0.044317880794702	281	DEG	
POPTR_0008s09440.1	61.0195642228692	23.9451243274463	-2.54830851527162	522	356	4e-04	0.0313442622950819	172	DEG	
POPTR_0002s21740.1	29.0657313603475	74.8237574555953	2.57429467464467	13	305	3e-04	0.0231290322580644	114	DEG	
POPTR_0001s30810.1	22.7984882834468	58.640226326544	2.5721102907126	52	397	3e-04	0.0227619047619048	109	DEG	
